eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200808012,2008-08-04,2008 Canadian Amateur  U1700,ON,19,111830,5.0,1768,1646
200809009,2008-09-01,Toronto Labour Day Open U1800,ON,26,106974,5.0,1849,1714
200810044,2008-10-13,2008 Toronto Thanksgiving U1900,ON,17,106974,4.5,2041,1798
200810093,2008-10-26,2008 Chessca Open  PRO,ON,33,130962,2.5,1997,1831
200901011,2008-12-21,2008 Hart House Holidays U2000,ON,30,106974,2.5,1677,1810
200904067,2009-04-19,PWC Toronto Open  U2000,ON,65,101805,3.0,1960,1851
200907009,2009-07-05,Hart House Summer U2000,ON,25,127516,1.5,1695,1831
200907026,2009-07-24,2009 CYCC U14 Open,BC,15,129909,5.0,1844,1862
200909017,2009-09-07,2009 Toronto Labour Day U2200,ON,27,106974,1.5,1795,1854
200910025,2009-10-12,2009 Toronto Thanksgiving U2200,ON,20,106974,2.5,1804,1848
200912078,2009-12-20,Hart House Holidays Open,ON,32,127516,1.0,1822,1845
201004006,2010-04-04,2010 Hart House Toronto Open,ON,31,127516,3.0,2247,1922
201004071,2010-04-27,2010 GTCL Premier League,ON,10,147050,1.0,2459,1945
201005018,2010-05-04,2010 Canadian Junior Ch,ON,14,127516,4.0,1989,1957
201005047,2010-05-16,2010 OYCC U14B,ON,22,127489,4.0,1906,1966
201005068,2010-05-24,2010 Ontario Open,ON,31,100234,2.5,1930,1965
201006015,2010-06-06,New Tecumseth Open,ON,12,132393,3.0,1894,1966
201007020,2010-07-09,2010 CYCC U14 Open,ON,24,107872,5.0,1979,2006
201007034,2010-07-19,2010 Canadian Open,ON,265,111830,5.5,2280,2105
201008031,2010-08-19,2010 NA Youth Ch U14 Open,QC,35,101034,4.5,1874,2067
201009011,2010-09-06,2010 Toronto Labour Day Open,ON,28,106974,1.5,2025,2056
201010019,2010-10-11,2010 Toronto Thanksgiving Open,ON,27,106974,2.5,1990,2039
201012006,2010-12-04,2010 Winter Open,ON,26,147889,2.0,2030,2038
201012054,2010-12-19,2010 Hart House Holidays Open,ON,37,127516,2.0,2005,2036
201102008,2011-02-06,2011 Guelph Winter ProAm,ON,21,111830,2.5,2156,2059
201102060,2011-02-21,Hart House Reading Week Open,ON,29,127516,3.0,2284,2111
201103052,2011-03-13,2011 KW Winter Open,ON,20,127489,2.0,2255,2139
201103090,2011-03-27,2011 Hamilton Winter Open,ON,41,102646,3.5,2298,2173
201104066,2011-04-25,2011 Canadian Junior Ch,ON,22,110299,5.5,2124,2161
201105030,2011-05-11,2011 Canadian Zonal Ch,ON,29,111830,3.0,2225,2179
201105058,2011-05-23,2011 Ontario Open,ON,23,108832,3.0,2330,2203
201107022,2011-07-09,2011 Canadian Youth Ch U16 Open,ON,23,127489,3.5,2110,2180
201107027,2011-07-17,48th Canadian Open Ch 2011,ON,152,100234,5.0,2246,2201
201109009,2011-09-05,2011 Toronto Labour Day Open,ON,45,106974,2.5,2014,2156
201110018,2011-10-10,2011 Toronto Thanksgiving Open,ON,35,151471,3.0,2086,2142
201111011,2011-11-06,2011 Guelph Fall ProAm,ON,18,111830,2.0,2159,2144
201112015,2011-12-11,2011 Toronto Junior Ch,ON,8,120619,5.5,2164,2156
201112030,2011-12-18,2011 Hart House Holidays Open,ON,29,132393,2.0,2056,2141
201201038,2012-01-23,GTCL Premier League,ON,23,120619,2.0,2150,2141
201202011,2012-02-12,2012 Guelph Winter ProAm,ON,19,111830,2.0,2110,2129
201202015,2012-02-20,2012 Hart House Reading Week Open,ON,28,132393,3.5,2306,2171
201203016,2012-03-11,2012 KWCC Riedstra Memorial Open,ON,21,108202,3.5,2233,2194
201203023,2012-03-18,2012 Hamilton Winter Top Guns,ON,22,102646,3.0,2287,2212
201206023,2012-06-24,2012 Guelph Spring ProAm,ON,22,111830,1.0,2101,2198
201207015,2012-07-06,2012 Canadian Youth Ch U16 Open,BC,13,145502,5.0,2162,2203
201207023,2012-07-13,2012 Canadian Open Ch,BC,78,103043,4.0,2010,2142
201207031,2012-07-20,2012 Toronto International - U2200,ON,27,111830,4.5,2151,2142
201208017,2012-08-11,2012 Canadian Closed Ch,QC,36,148330,4.0,2144,2146
201302035,2013-02-24,2013 Hart House Reading Week Open,ON,27,127516,1.5,2155,2149
201304066,2013-04-19,2013 TSSCL Senior Team Ch,ON,60,108098,3.5,1771,2151
201305011,2013-05-26,2013 OHSCC - Championship,ON,35,108098,0.0,0,2151
201307011,2013-07-06,2013 Aurora Summer Open - Open,ON,17,153005,3.5,2271,2173
201307030,2013-07-12,2013 CYCC - U18,ON,14,106856,3.5,2297,2202
201307035,2013-07-20,2013 Canadian Open,ON,178,110490,5.0,2093,2182
201308033,2013-08-18,2013 NAYCC - U18,ON,29,107391,4.0,2153,2177
201312025,2013-12-22,2013 Hart House Holidays - Crown,ON,30,125156,2.5,2333,2206
201402036,2014-02-17,2014 Hart House Reading Wk - Crown,ON,25,127516,2.0,2210,2206
201404065,2014-04-20,2014 Toronto Open - Crown,ON,15,135360,3.0,2400,2233
201407032,2014-07-07,Aurora Summer Open 2014 - Open,ON,28,153005,2.0,2026,2212
201407049,2014-07-18,CJCE CYCC 2014 - U18 OUVERT OPEN,QC,15,106007,5.0,2122,2217
201408002,2014-07-23,Canadian Open 2014 Section B,QC,95,106007,5.0,2143,2206
201408016,2014-08-04,2014 North American Junior Champion,ON,49,127489,5.5,2262,2224
201501010,2015-01-11,CUCC 2015,ON,44,0,4.0,2139,2225
201505061,2015-05-18,2015 Ontario Open - Open Section,ON,41,112426,3.5,2329,2247
201506060,2015-06-21,2015 Guelph Summer ProAm Pro,ON,20,0,2.5,2160,2238
201602065,2016-02-21,2016 Hart House Reading Week Open,ON,21,135360,2.5,2343,2258
201605077,2016-05-23,Ontario Open 2016 - Crown,ON,27,135360,3.0,2341,2276
201701036,2017-01-15,Canadian Universities Open,ON,32,140897,3.0,2327,2292
201702086,2017-02-20,Hart House Reading Week Open,ON,23,127516,3.5,2408,2315
201707008,2017-07-01,2017 Canadian Closed,QC,29,106007,5.5,2448,2357
201707032,2017-07-16,2017 Canadian Open Masters,ON,30,101770,4.5,2360,2357
201805089,2018-05-21,Ontario Open 2018 Crown,ON,28,102713,3.0,2243,2343
201807039,2018-07-14,2018 Canadian Open,QC,58,160222,6.0,2343,2344
